Data	Pheno_1	Pheno_2	Pheno_3	UNIQID	Colors_1	Colors_2	Colors_3	Family_CG	Order_2	Order_1	Order
HapMap	MKK	AFR	HapMap	NA21718	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21716	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21717	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21295	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21333	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21297	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21300	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21306	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21314	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21364	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21318	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21685	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21320	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21336	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21339	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21352	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21353	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21355	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21356	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21357	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21367	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21368	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21370	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21371	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21378	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21379	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21405	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21408	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21414	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21415	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21417	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21418	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21420	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21421	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21434	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21435	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21436	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21443	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21448	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21451	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21457	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21519	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21473	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21582	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21491	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21520	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21521	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21528	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21529	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21509	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21510	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21613	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21517	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21573	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21574	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21575	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21576	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21577	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21578	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21587	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21596	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21597	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21616	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21617	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21619	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21620	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21611	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21631	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21632	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21649	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21650	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21678	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21682	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21683	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21689	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21693	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21719	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21722	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21723	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21733	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21768	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21774	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21776	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21784	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21825	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21826	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21738	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21739	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21740	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21741	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21742	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21743	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21744	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21615	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21636	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	MKK	AFR	HapMap	NA21634	#CAB2D6	#E41A1C	blue	Fam	10_AFR	80_MKK	9
HapMap	ASW	AFR	HapMap	NA19701	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19625	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19702	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19700	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19708	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19705	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19703	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19704	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19828	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19818	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19819	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19836	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19834	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19835	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19902	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19900	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19901	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19904	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19707	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19711	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19712	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19915	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19914	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19918	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19916	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19917	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20129	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19920	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19921	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19983	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19982	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19713	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19714	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19985	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20128	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20126	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20127	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20277	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20276	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20279	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20278	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20284	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20281	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20282	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20288	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20287	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20290	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20289	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20292	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20291	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20295	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20294	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20297	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20296	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20300	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20299	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20302	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20301	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20316	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20314	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20319	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20317	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20322	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20333	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20332	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20335	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20334	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20337	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20336	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20340	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20341	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20343	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20342	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20345	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20344	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20347	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20346	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20348	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20350	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20349	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20358	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20356	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20357	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20360	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20359	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20364	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA20363	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19908	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19909	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HapMap	ASW	AFR	HapMap	NA19919	#A6CEE3	#E41A1C	blue	Fam	10_AFR	90_ASW	10
HGDP	Mozabite	ME	HGDP	HGDP01254	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01253	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01258	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01259	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01260	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01261	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01262	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01263	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01264	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01265	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01266	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01267	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01268	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01269	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01272	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01273	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01274	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01275	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01276	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01277	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01278	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01279	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01280	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01282	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01257	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01255	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Mozabite	ME	HGDP	HGDP01256	#999999	#377EB8	red	Fam	20_ME	10_Mozabite	11
HGDP	Bedouin	ME	HGDP	HGDP00609	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00610	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00612	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00613	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00614	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00611	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00616	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00618	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00619	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00615	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00607	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00608	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00624	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00625	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00626	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00627	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00628	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00629	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00630	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00631	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00632	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00634	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00635	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00636	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
